"unique_id","meeting_id","meet_date","pub_date","quarter","wordcount","sentiment"
"FEDp_299","FEDm_9","1994-02-04","1994-03-25","1994-01-01",49,0.0204081632653061
"FEDp_300","FEDm_9","1994-02-04","1994-03-25","1994-01-01",56,0
"FEDp_301","FEDm_9","1994-02-04","1994-03-25","1994-01-01",59,0.05
"FEDp_302","FEDm_9","1994-02-04","1994-03-25","1994-01-01",21,0.0476190476190476
"FEDp_303","FEDm_9","1994-02-04","1994-03-25","1994-01-01",100,-0.00943396226415094
"FEDp_304","FEDm_9","1994-02-04","1994-03-25","1994-01-01",17,-0.05
"FEDp_305","FEDm_9","1994-02-04","1994-03-25","1994-01-01",38,-0.0232558139534884
"FEDp_306","FEDm_9","1994-02-04","1994-03-25","1994-01-01",72,-0.0263157894736842
"FEDp_307","FEDm_9","1994-02-04","1994-03-25","1994-01-01",49,0.04
"FEDp_308","FEDm_10","1994-03-22","1994-05-20","1994-01-01",32,0.0294117647058824
"FEDp_309","FEDm_10","1994-03-22","1994-05-20","1994-01-01",59,0.0483870967741935
"FEDp_310","FEDm_10","1994-03-22","1994-05-20","1994-01-01",53,-0.0819672131147541
"FEDp_311","FEDm_10","1994-03-22","1994-05-20","1994-01-01",81,0.0112359550561798
"FEDp_312","FEDm_10","1994-03-22","1994-05-20","1994-01-01",59,-0.0447761194029851
"FEDp_313","FEDm_10","1994-03-22","1994-05-20","1994-01-01",64,0
"FEDp_314","FEDm_10","1994-03-22","1994-05-20","1994-01-01",53,-0.0350877192982456
"FEDp_315","FEDm_10","1994-03-22","1994-05-20","1994-01-01",53,-0.0357142857142857
"FEDp_316","FEDm_10","1994-03-22","1994-05-20","1994-01-01",76,0.0120481927710843
"FEDp_317","FEDm_10","1994-03-22","1994-05-20","1994-01-01",56,0.0344827586206897
"FEDp_318","FEDm_10","1994-03-22","1994-05-20","1994-01-01",39,-0.0238095238095238
"FEDp_319","FEDm_10","1994-03-22","1994-05-20","1994-01-01",69,-0.0253164556962025
"FEDp_320","FEDm_10","1994-03-22","1994-05-20","1994-01-01",61,-0.0317460317460317
"FEDp_321","FEDm_10","1994-03-22","1994-05-20","1994-01-01",68,-0.114285714285714
"FEDp_322","FEDm_10","1994-03-22","1994-05-20","1994-01-01",109,-0.0442477876106195
"FEDp_323","FEDm_10","1994-03-22","1994-05-20","1994-01-01",144,-0.0337837837837838
"FEDp_324","FEDm_10","1994-03-22","1994-05-20","1994-01-01",107,-0.00884955752212389
"FEDp_325","FEDm_10","1994-03-22","1994-05-20","1994-01-01",72,0.0273972602739726
"FEDp_326","FEDm_10","1994-03-22","1994-05-20","1994-01-01",130,0.0151515151515152
"FEDp_327","FEDm_10","1994-03-22","1994-05-20","1994-01-01",91,0.021978021978022
"FEDp_328","FEDm_10","1994-03-22","1994-05-20","1994-01-01",47,0
"FEDp_329","FEDm_10","1994-03-22","1994-05-20","1994-01-01",262,-0.0148698884758364
"FEDp_330","FEDm_10","1994-03-22","1994-05-20","1994-01-01",116,-0.0254237288135593
"FEDp_331","FEDm_10","1994-03-22","1994-05-20","1994-01-01",74,0.0133333333333333
"FEDp_332","FEDm_10","1994-03-22","1994-05-20","1994-01-01",66,-0.0675675675675676
"FEDp_333","FEDm_10","1994-03-22","1994-05-20","1994-01-01",99,-0.019047619047619
"FEDp_334","FEDm_10","1994-03-22","1994-05-20","1994-01-01",106,0
"FEDp_335","FEDm_10","1994-03-22","1994-05-20","1994-01-01",64,0.0461538461538462
"FEDp_336","FEDm_10","1994-03-22","1994-05-20","1994-01-01",21,0.0476190476190476
"FEDp_337","FEDm_10","1994-03-22","1994-05-20","1994-01-01",93,-0.0294117647058824
"FEDp_338","FEDm_10","1994-03-22","1994-05-20","1994-01-01",17,0
"FEDp_339","FEDm_10","1994-03-22","1994-05-20","1994-01-01",16,-0.0526315789473684
"FEDp_340","FEDm_10","1994-03-22","1994-05-20","1994-01-01",72,-0.025974025974026
"FEDp_341","FEDm_10","1994-03-22","1994-05-20","1994-01-01",49,0.04
"FEDp_342","FEDm_10","1994-03-22","1994-05-20","1994-01-01",55,0
"FEDp_343","FEDm_11","1994-05-17","1994-07-08","1994-04-01",32,0.0294117647058824
"FEDp_344","FEDm_11","1994-05-17","1994-07-08","1994-04-01",42,0.0697674418604651
"FEDp_345","FEDm_11","1994-05-17","1994-07-08","1994-04-01",71,-0.0131578947368421
"FEDp_346","FEDm_11","1994-05-17","1994-07-08","1994-04-01",59,-0.0666666666666667
"FEDp_347","FEDm_11","1994-05-17","1994-07-08","1994-04-01",49,0
"FEDp_348","FEDm_11","1994-05-17","1994-07-08","1994-04-01",55,-0.0172413793103448
"FEDp_349","FEDm_11","1994-05-17","1994-07-08","1994-04-01",76,-0.0526315789473684
"FEDp_350","FEDm_11","1994-05-17","1994-07-08","1994-04-01",77,-0.0126582278481013
"FEDp_351","FEDm_11","1994-05-17","1994-07-08","1994-04-01",95,0.0099009900990099
"FEDp_352","FEDm_11","1994-05-17","1994-07-08","1994-04-01",48,-0.0961538461538462
"FEDp_353","FEDm_11","1994-05-17","1994-07-08","1994-04-01",56,0.0344827586206897
"FEDp_354","FEDm_11","1994-05-17","1994-07-08","1994-04-01",70,-0.0266666666666667
"FEDp_355","FEDm_11","1994-05-17","1994-07-08","1994-04-01",37,-0.0222222222222222
"FEDp_356","FEDm_11","1994-05-17","1994-07-08","1994-04-01",87,-0.0645161290322581
"FEDp_357","FEDm_11","1994-05-17","1994-07-08","1994-04-01",61,0
"FEDp_358","FEDm_11","1994-05-17","1994-07-08","1994-04-01",107,-0.0431034482758621
"FEDp_359","FEDm_11","1994-05-17","1994-07-08","1994-04-01",166,-0.0352941176470588
"FEDp_360","FEDm_11","1994-05-17","1994-07-08","1994-04-01",95,0.0101010101010101
"FEDp_361","FEDm_11","1994-05-17","1994-07-08","1994-04-01",97,-0.0303030303030303
"FEDp_362","FEDm_11","1994-05-17","1994-07-08","1994-04-01",155,0.0253164556962025
"FEDp_363","FEDm_11","1994-05-17","1994-07-08","1994-04-01",45,0
"FEDp_364","FEDm_11","1994-05-17","1994-07-08","1994-04-01",57,0.0169491525423729
"FEDp_365","FEDm_11","1994-05-17","1994-07-08","1994-04-01",153,-0.0131578947368421
"FEDp_366","FEDm_11","1994-05-17","1994-07-08","1994-04-01",126,0
"FEDp_367","FEDm_11","1994-05-17","1994-07-08","1994-04-01",111,-0.0423728813559322
"FEDp_368","FEDm_11","1994-05-17","1994-07-08","1994-04-01",76,-0.0263157894736842
"FEDp_369","FEDm_11","1994-05-17","1994-07-08","1994-04-01",68,0.0428571428571429
"FEDp_370","FEDm_11","1994-05-17","1994-07-08","1994-04-01",21,0.0476190476190476
"FEDp_371","FEDm_11","1994-05-17","1994-07-08","1994-04-01",93,0
"FEDp_372","FEDm_11","1994-05-17","1994-07-08","1994-04-01",21,-0.0416666666666667
"FEDp_373","FEDm_11","1994-05-17","1994-07-08","1994-04-01",20,0
"FEDp_374","FEDm_11","1994-05-17","1994-07-08","1994-04-01",72,-0.025974025974026
"FEDp_375","FEDm_11","1994-05-17","1994-07-08","1994-04-01",54,0.0357142857142857
"FEDp_376","FEDm_12","1994-07-06","1994-08-19","1994-07-01",32,0.0294117647058824
"FEDp_377","FEDm_12","1994-07-06","1994-08-19","1994-07-01",76,0.0253164556962025
"FEDp_378","FEDm_12","1994-07-06","1994-08-19","1994-07-01",65,-0.0714285714285714
"FEDp_379","FEDm_12","1994-07-06","1994-08-19","1994-07-01",70,0.0266666666666667
"FEDp_380","FEDm_12","1994-07-06","1994-08-19","1994-07-01",98,-0.00943396226415094
"FEDp_381","FEDm_12","1994-07-06","1994-08-19","1994-07-01",53,0.0677966101694915
"FEDp_382","FEDm_12","1994-07-06","1994-08-19","1994-07-01",65,0
"FEDp_383","FEDm_12","1994-07-06","1994-08-19","1994-07-01",75,0.0121951219512195
"FEDp_384","FEDm_12","1994-07-06","1994-08-19","1994-07-01",106,-0.00862068965517241
"FEDp_385","FEDm_12","1994-07-06","1994-08-19","1994-07-01",62,0.0307692307692308
"FEDp_386","FEDm_12","1994-07-06","1994-08-19","1994-07-01",62,0
"FEDp_387","FEDm_12","1994-07-06","1994-08-19","1994-07-01",85,-0.0769230769230769
"FEDp_388","FEDm_12","1994-07-06","1994-08-19","1994-07-01",46,0.0212765957446809
"FEDp_389","FEDm_12","1994-07-06","1994-08-19","1994-07-01",64,-0.0555555555555556
"FEDp_390","FEDm_12","1994-07-06","1994-08-19","1994-07-01",137,-0.0492957746478873
"FEDp_391","FEDm_12","1994-07-06","1994-08-19","1994-07-01",128,-0.0775193798449612
"FEDp_392","FEDm_12","1994-07-06","1994-08-19","1994-07-01",111,-0.05
"FEDp_393","FEDm_12","1994-07-06","1994-08-19","1994-07-01",82,-0.0117647058823529
"FEDp_394","FEDm_12","1994-07-06","1994-08-19","1994-07-01",65,-0.0597014925373134
"FEDp_395","FEDm_12","1994-07-06","1994-08-19","1994-07-01",75,-0.0394736842105263
"FEDp_396","FEDm_12","1994-07-06","1994-08-19","1994-07-01",128,0.0155038759689922
"FEDp_397","FEDm_12","1994-07-06","1994-08-19","1994-07-01",78,0.0506329113924051
"FEDp_398","FEDm_12","1994-07-06","1994-08-19","1994-07-01",176,0.00552486187845304
"FEDp_399","FEDm_12","1994-07-06","1994-08-19","1994-07-01",65,-0.0909090909090909
"FEDp_400","FEDm_12","1994-07-06","1994-08-19","1994-07-01",66,0.0144927536231884
"FEDp_401","FEDm_12","1994-07-06","1994-08-19","1994-07-01",130,-0.0298507462686567
"FEDp_402","FEDm_12","1994-07-06","1994-08-19","1994-07-01",54,0
"FEDp_403","FEDm_12","1994-07-06","1994-08-19","1994-07-01",68,0.0434782608695652
"FEDp_404","FEDm_12","1994-07-06","1994-08-19","1994-07-01",21,0.0476190476190476
"FEDp_405","FEDm_12","1994-07-06","1994-08-19","1994-07-01",108,0
"FEDp_406","FEDm_12","1994-07-06","1994-08-19","1994-07-01",42,-0.0612244897959184
"FEDp_407","FEDm_12","1994-07-06","1994-08-19","1994-07-01",14,-0.0555555555555556
"FEDp_408","FEDm_12","1994-07-06","1994-08-19","1994-07-01",97,-0.0196078431372549
"FEDp_409","FEDm_12","1994-07-06","1994-08-19","1994-07-01",48,0.0408163265306122
"FEDp_410","FEDm_12","1994-07-06","1994-08-19","1994-07-01",41,-0.146341463414634
"FEDp_411","FEDm_13","1994-08-16","1994-09-30","1994-07-01",32,0.0294117647058824
"FEDp_412","FEDm_13","1994-08-16","1994-09-30","1994-07-01",71,0.027027027027027
"FEDp_413","FEDm_13","1994-08-16","1994-09-30","1994-07-01",40,0.0465116279069767
"FEDp_414","FEDm_13","1994-08-16","1994-09-30","1994-07-01",50,0.0363636363636364
"FEDp_415","FEDm_13","1994-08-16","1994-09-30","1994-07-01",65,-0.0416666666666667
"FEDp_416","FEDm_13","1994-08-16","1994-09-30","1994-07-01",79,0.0506329113924051
"FEDp_417","FEDm_13","1994-08-16","1994-09-30","1994-07-01",81,0.0240963855421687
"FEDp_418","FEDm_13","1994-08-16","1994-09-30","1994-07-01",66,0.0136986301369863
"FEDp_419","FEDm_13","1994-08-16","1994-09-30","1994-07-01",138,0.0275862068965517
"FEDp_420","FEDm_13","1994-08-16","1994-09-30","1994-07-01",60,0.032258064516129
"FEDp_421","FEDm_13","1994-08-16","1994-09-30","1994-07-01",33,0
"FEDp_422","FEDm_13","1994-08-16","1994-09-30","1994-07-01",62,0
"FEDp_423","FEDm_13","1994-08-16","1994-09-30","1994-07-01",37,-0.111111111111111
"FEDp_424","FEDm_13","1994-08-16","1994-09-30","1994-07-01",53,0
"FEDp_425","FEDm_13","1994-08-16","1994-09-30","1994-07-01",136,-0.0422535211267606
"FEDp_426","FEDm_13","1994-08-16","1994-09-30","1994-07-01",132,-0.0223880597014925
"FEDp_427","FEDm_13","1994-08-16","1994-09-30","1994-07-01",72,-0.0410958904109589
"FEDp_428","FEDm_13","1994-08-16","1994-09-30","1994-07-01",62,0.0303030303030303
"FEDp_429","FEDm_13","1994-08-16","1994-09-30","1994-07-01",101,-0.0194174757281553
"FEDp_430","FEDm_13","1994-08-16","1994-09-30","1994-07-01",83,0.0357142857142857
"FEDp_431","FEDm_13","1994-08-16","1994-09-30","1994-07-01",41,0
"FEDp_432","FEDm_13","1994-08-16","1994-09-30","1994-07-01",96,0
"FEDp_433","FEDm_13","1994-08-16","1994-09-30","1994-07-01",50,0.02
"FEDp_434","FEDm_13","1994-08-16","1994-09-30","1994-07-01",195,-0.0618556701030928
"FEDp_435","FEDm_13","1994-08-16","1994-09-30","1994-07-01",50,0.02
"FEDp_436","FEDm_13","1994-08-16","1994-09-30","1994-07-01",78,-0.0235294117647059
"FEDp_437","FEDm_13","1994-08-16","1994-09-30","1994-07-01",41,0
"FEDp_438","FEDm_13","1994-08-16","1994-09-30","1994-07-01",66,0.0441176470588235
"FEDp_439","FEDm_13","1994-08-16","1994-09-30","1994-07-01",21,0.0476190476190476
"FEDp_440","FEDm_13","1994-08-16","1994-09-30","1994-07-01",108,0.0258620689655172
"FEDp_441","FEDm_13","1994-08-16","1994-09-30","1994-07-01",17,0
"FEDp_442","FEDm_13","1994-08-16","1994-09-30","1994-07-01",19,-0.04
"FEDp_443","FEDm_13","1994-08-16","1994-09-30","1994-07-01",97,-0.0194174757281553
"FEDp_444","FEDm_13","1994-08-16","1994-09-30","1994-07-01",53,0.0363636363636364
"FEDp_445","FEDm_14","1994-09-27","1994-11-18","1994-07-01",32,0.0294117647058824
"FEDp_446","FEDm_14","1994-09-27","1994-11-18","1994-07-01",58,0.0508474576271186
"FEDp_447","FEDm_14","1994-09-27","1994-11-18","1994-07-01",74,0
"FEDp_448","FEDm_14","1994-09-27","1994-11-18","1994-07-01",57,0.0163934426229508
"FEDp_449","FEDm_14","1994-09-27","1994-11-18","1994-07-01",54,0
"FEDp_450","FEDm_14","1994-09-27","1994-11-18","1994-07-01",51,0.0535714285714286
"FEDp_451","FEDm_14","1994-09-27","1994-11-18","1994-07-01",77,-0.0506329113924051
"FEDp_452","FEDm_14","1994-09-27","1994-11-18","1994-07-01",62,0
"FEDp_453","FEDm_14","1994-09-27","1994-11-18","1994-07-01",80,0.0114942528735632
"FEDp_454","FEDm_14","1994-09-27","1994-11-18","1994-07-01",63,0.0303030303030303
"FEDp_455","FEDm_14","1994-09-27","1994-11-18","1994-07-01",91,0.01
"FEDp_456","FEDm_14","1994-09-27","1994-11-18","1994-07-01",72,-0.038961038961039
"FEDp_457","FEDm_14","1994-09-27","1994-11-18","1994-07-01",28,-0.0344827586206897
"FEDp_458","FEDm_14","1994-09-27","1994-11-18","1994-07-01",70,-0.102564102564103
"FEDp_459","FEDm_14","1994-09-27","1994-11-18","1994-07-01",131,-0.0757575757575758
"FEDp_460","FEDm_14","1994-09-27","1994-11-18","1994-07-01",123,-0.03125
"FEDp_461","FEDm_14","1994-09-27","1994-11-18","1994-07-01",107,0
"FEDp_462","FEDm_14","1994-09-27","1994-11-18","1994-07-01",74,0.0135135135135135
"FEDp_463","FEDm_14","1994-09-27","1994-11-18","1994-07-01",46,-0.0833333333333333
"FEDp_464","FEDm_14","1994-09-27","1994-11-18","1994-07-01",102,-0.0891089108910891
"FEDp_465","FEDm_14","1994-09-27","1994-11-18","1994-07-01",40,-0.0238095238095238
"FEDp_466","FEDm_14","1994-09-27","1994-11-18","1994-07-01",56,0.0166666666666667
"FEDp_467","FEDm_14","1994-09-27","1994-11-18","1994-07-01",222,0.0045045045045045
"FEDp_468","FEDm_14","1994-09-27","1994-11-18","1994-07-01",203,-0.00480769230769231
"FEDp_469","FEDm_14","1994-09-27","1994-11-18","1994-07-01",88,-0.0888888888888889
"FEDp_470","FEDm_14","1994-09-27","1994-11-18","1994-07-01",68,0.0434782608695652
"FEDp_471","FEDm_14","1994-09-27","1994-11-18","1994-07-01",21,0.0476190476190476
"FEDp_472","FEDm_14","1994-09-27","1994-11-18","1994-07-01",109,0.0701754385964912
"FEDp_473","FEDm_14","1994-09-27","1994-11-18","1994-07-01",29,0
"FEDp_474","FEDm_14","1994-09-27","1994-11-18","1994-07-01",17,-0.0454545454545455
"FEDp_475","FEDm_14","1994-09-27","1994-11-18","1994-07-01",97,-0.0194174757281553
"FEDp_476","FEDm_14","1994-09-27","1994-11-18","1994-07-01",48,0.0408163265306122
"FEDp_477","FEDm_14","1994-09-27","1994-11-18","1994-07-01",55,-0.0185185185185185
"FEDp_478","FEDm_15","1994-11-15","1994-12-22","1994-10-01",32,0.0294117647058824
"FEDp_479","FEDm_15","1994-11-15","1994-12-22","1994-10-01",70,0.0547945205479452
"FEDp_480","FEDm_15","1994-11-15","1994-12-22","1994-10-01",63,0
"FEDp_481","FEDm_15","1994-11-15","1994-12-22","1994-10-01",44,0
"FEDp_482","FEDm_15","1994-11-15","1994-12-22","1994-10-01",62,0.0909090909090909
"FEDp_483","FEDm_15","1994-11-15","1994-12-22","1994-10-01",59,0.0508474576271186
"FEDp_484","FEDm_15","1994-11-15","1994-12-22","1994-10-01",72,0
"FEDp_485","FEDm_15","1994-11-15","1994-12-22","1994-10-01",61,0.0454545454545455
"FEDp_486","FEDm_15","1994-11-15","1994-12-22","1994-10-01",93,0
"FEDp_487","FEDm_15","1994-11-15","1994-12-22","1994-10-01",58,0.0333333333333333
"FEDp_488","FEDm_15","1994-11-15","1994-12-22","1994-10-01",41,-0.0454545454545455
"FEDp_489","FEDm_15","1994-11-15","1994-12-22","1994-10-01",55,-0.0327868852459016
"FEDp_490","FEDm_15","1994-11-15","1994-12-22","1994-10-01",54,0
"FEDp_491","FEDm_15","1994-11-15","1994-12-22","1994-10-01",52,-0.0178571428571429
"FEDp_492","FEDm_15","1994-11-15","1994-12-22","1994-10-01",126,-0.0555555555555556
"FEDp_493","FEDm_15","1994-11-15","1994-12-22","1994-10-01",94,0
"FEDp_494","FEDm_15","1994-11-15","1994-12-22","1994-10-01",99,-0.029126213592233
"FEDp_495","FEDm_15","1994-11-15","1994-12-22","1994-10-01",83,0
"FEDp_496","FEDm_15","1994-11-15","1994-12-22","1994-10-01",54,0.0727272727272727
"FEDp_497","FEDm_15","1994-11-15","1994-12-22","1994-10-01",66,0.0735294117647059
"FEDp_498","FEDm_15","1994-11-15","1994-12-22","1994-10-01",95,-0.0210526315789474
"FEDp_499","FEDm_15","1994-11-15","1994-12-22","1994-10-01",40,0.0714285714285714
"FEDp_500","FEDm_15","1994-11-15","1994-12-22","1994-10-01",176,-0.0169491525423729
"FEDp_501","FEDm_15","1994-11-15","1994-12-22","1994-10-01",160,0
"FEDp_502","FEDm_15","1994-11-15","1994-12-22","1994-10-01",144,0.0205479452054795
"FEDp_503","FEDm_15","1994-11-15","1994-12-22","1994-10-01",104,-0.0380952380952381
"FEDp_504","FEDm_15","1994-11-15","1994-12-22","1994-10-01",81,0
"FEDp_505","FEDm_15","1994-11-15","1994-12-22","1994-10-01",69,0.0422535211267606
"FEDp_506","FEDm_15","1994-11-15","1994-12-22","1994-10-01",21,0.0476190476190476
"FEDp_507","FEDm_15","1994-11-15","1994-12-22","1994-10-01",94,0.0606060606060606
"FEDp_508","FEDm_15","1994-11-15","1994-12-22","1994-10-01",20,-0.0454545454545455
"FEDp_509","FEDm_15","1994-11-15","1994-12-22","1994-10-01",30,-0.0294117647058824
"FEDp_510","FEDm_15","1994-11-15","1994-12-22","1994-10-01",97,-0.0194174757281553
"FEDp_511","FEDm_15","1994-11-15","1994-12-22","1994-10-01",53,0.0363636363636364
"FEDp_512","FEDm_16","1994-12-20","1995-02-03","1994-10-01",32,0.0294117647058824
"FEDp_513","FEDm_16","1994-12-20","1995-02-03","1994-10-01",58,0.0847457627118644
"FEDp_514","FEDm_16","1994-12-20","1995-02-03","1994-10-01",48,0
"FEDp_515","FEDm_16","1994-12-20","1995-02-03","1994-10-01",37,0.0487804878048781
"FEDp_516","FEDm_16","1994-12-20","1995-02-03","1994-10-01",54,0.0862068965517241
"FEDp_517","FEDm_16","1994-12-20","1995-02-03","1994-10-01",70,0.0945945945945946
"FEDp_518","FEDm_16","1994-12-20","1995-02-03","1994-10-01",77,-0.0379746835443038
"FEDp_519","FEDm_16","1994-12-20","1995-02-03","1994-10-01",48,0
"FEDp_520","FEDm_16","1994-12-20","1995-02-03","1994-10-01",99,0.0380952380952381
"FEDp_521","FEDm_16","1994-12-20","1995-02-03","1994-10-01",64,0.0298507462686567
"FEDp_522","FEDm_16","1994-12-20","1995-02-03","1994-10-01",57,-0.0158730158730159
"FEDp_523","FEDm_16","1994-12-20","1995-02-03","1994-10-01",111,-0.0413223140495868
"FEDp_524","FEDm_16","1994-12-20","1995-02-03","1994-10-01",31,-0.03125
"FEDp_525","FEDm_16","1994-12-20","1995-02-03","1994-10-01",74,-0.0470588235294118
"FEDp_526","FEDm_16","1994-12-20","1995-02-03","1994-10-01",127,-0.0625
"FEDp_527","FEDm_16","1994-12-20","1995-02-03","1994-10-01",147,-0.027027027027027
"FEDp_528","FEDm_16","1994-12-20","1995-02-03","1994-10-01",88,-0.0108695652173913
"FEDp_529","FEDm_16","1994-12-20","1995-02-03","1994-10-01",124,0.0153846153846154
"FEDp_530","FEDm_16","1994-12-20","1995-02-03","1994-10-01",120,0.0487804878048781
"FEDp_531","FEDm_16","1994-12-20","1995-02-03","1994-10-01",70,-0.0428571428571429
"FEDp_532","FEDm_16","1994-12-20","1995-02-03","1994-10-01",69,0.0294117647058824
"FEDp_533","FEDm_16","1994-12-20","1995-02-03","1994-10-01",39,0.0487804878048781
"FEDp_534","FEDm_16","1994-12-20","1995-02-03","1994-10-01",193,0.0151515151515152
"FEDp_535","FEDm_16","1994-12-20","1995-02-03","1994-10-01",175,-0.0111111111111111
"FEDp_536","FEDm_16","1994-12-20","1995-02-03","1994-10-01",46,-0.0217391304347826
"FEDp_537","FEDm_16","1994-12-20","1995-02-03","1994-10-01",94,-0.0212765957446809
"FEDp_538","FEDm_16","1994-12-20","1995-02-03","1994-10-01",94,-0.0108695652173913
"FEDp_539","FEDm_16","1994-12-20","1995-02-03","1994-10-01",68,0.0434782608695652
"FEDp_540","FEDm_16","1994-12-20","1995-02-03","1994-10-01",21,0.0476190476190476
"FEDp_541","FEDm_16","1994-12-20","1995-02-03","1994-10-01",81,0.0227272727272727
"FEDp_542","FEDm_16","1994-12-20","1995-02-03","1994-10-01",36,-0.025
"FEDp_543","FEDm_16","1994-12-20","1995-02-03","1994-10-01",32,-0.0540540540540541
"FEDp_544","FEDm_16","1994-12-20","1995-02-03","1994-10-01",97,-0.0194174757281553
"FEDp_545","FEDm_16","1994-12-20","1995-02-03","1994-10-01",48,0.0408163265306122
"FEDp_546","FEDm_16","1994-12-20","1995-02-03","1994-10-01",41,-0.159090909090909
"FEDp_547","FEDm_17","1995-02-01","1995-03-31","1995-01-01",32,0.0294117647058824
"FEDp_548","FEDm_17","1995-02-01","1995-03-31","1995-01-01",55,0.0535714285714286
"FEDp_549","FEDm_17","1995-02-01","1995-03-31","1995-01-01",54,0.0666666666666667
"FEDp_550","FEDm_17","1995-02-01","1995-03-31","1995-01-01",41,0.136363636363636
"FEDp_551","FEDm_17","1995-02-01","1995-03-31","1995-01-01",70,0.0512820512820513
"FEDp_552","FEDm_17","1995-02-01","1995-03-31","1995-01-01",64,0.0746268656716418
"FEDp_553","FEDm_17","1995-02-01","1995-03-31","1995-01-01",53,-0.037037037037037
"FEDp_554","FEDm_17","1995-02-01","1995-03-31","1995-01-01",63,0
"FEDp_555","FEDm_17","1995-02-01","1995-03-31","1995-01-01",119,0
"FEDp_556","FEDm_17","1995-02-01","1995-03-31","1995-01-01",64,0.0303030303030303
"FEDp_557","FEDm_17","1995-02-01","1995-03-31","1995-01-01",44,-0.0217391304347826
"FEDp_558","FEDm_17","1995-02-01","1995-03-31","1995-01-01",68,-0.0958904109589041
"FEDp_559","FEDm_17","1995-02-01","1995-03-31","1995-01-01",67,-0.130434782608696
"FEDp_560","FEDm_17","1995-02-01","1995-03-31","1995-01-01",75,-0.0125
"FEDp_561","FEDm_17","1995-02-01","1995-03-31","1995-01-01",127,-0.0305343511450382
"FEDp_562","FEDm_17","1995-02-01","1995-03-31","1995-01-01",128,-0.0687022900763359
"FEDp_563","FEDm_17","1995-02-01","1995-03-31","1995-01-01",94,-0.0099009900990099
"FEDp_564","FEDm_17","1995-02-01","1995-03-31","1995-01-01",107,-0.0175438596491228
"FEDp_565","FEDm_17","1995-02-01","1995-03-31","1995-01-01",118,-0.0495867768595041
"FEDp_566","FEDm_17","1995-02-01","1995-03-31","1995-01-01",86,0.0113636363636364
"FEDp_567","FEDm_17","1995-02-01","1995-03-31","1995-01-01",73,0.10958904109589
"FEDp_568","FEDm_17","1995-02-01","1995-03-31","1995-01-01",134,-0.0676691729323308
"FEDp_569","FEDm_17","1995-02-01","1995-03-31","1995-01-01",45,-0.0425531914893617
"FEDp_570","FEDm_17","1995-02-01","1995-03-31","1995-01-01",89,-0.0111111111111111
