"variable","quarter","dispersion","f1_dispersion","variable_act","GB_nowcast","SPF_nowcast","GB_forecast1","SPF_forecast1","GB_now_error_abs","SPF_now_error_abs","GB_now_error_abs_std","SPF_now_error_abs_std","GB_SPF_now_gap_abs","GB_SPF_f1_gap_abs","GB_SPF_now_gap_abs_std","GB_SPF_f1_gap_abs_std","SPF_update_abs","GB_update_abs","SPF_update_abs_std","GB_update_abs_std","period"
"RSLGOV",2022-01-01,2.0222,1.4934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117"
"RSLGOV",2022-04-01,1.5906,1.5413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118"
"TBOND",1993-01-01,0.25,0.35,NA,NA,6.5665,NA,6.5777,NA,NA,NA,NA,NA,NA,NA,NA,0.150600000000001,NA,-0.661536490663562,NA,"1"
"TBOND",1993-04-01,0.23,0.38,NA,NA,6.0906,NA,6.1512,NA,NA,NA,NA,NA,NA,NA,NA,0.4871,NA,0.613150167970301,NA,"2"
"TBOND",1993-07-01,0.115,0.36,NA,NA,5.7791,NA,5.8381,NA,NA,NA,NA,NA,NA,NA,NA,0.372100000000001,NA,0.17752174079974,NA,"3"
"TBOND",1993-10-01,0.29,0.35,NA,NA,5.5803,NA,5.5761,NA,NA,NA,NA,NA,NA,NA,NA,0.2578,NA,-0.255455035075006,NA,"4"
"TBOND",1994-01-01,0.12,0.26,NA,NA,5.7821,NA,5.8629,NA,NA,NA,NA,NA,NA,NA,NA,0.206,NA,-0.451677230965748,NA,"5"
"TBOND",1994-04-01,0.27,0.43,NA,NA,7.0155,NA,6.98,NA,NA,NA,NA,NA,NA,NA,NA,1.1526,NA,3.13411293563996,NA,"6"
"TBOND",1994-07-01,0.15,0.37,NA,NA,7.2528,NA,7.2264,NA,NA,NA,NA,NA,NA,NA,NA,0.272799999999999,NA,-0.198633935878847,NA,"7"
"TBOND",1994-10-01,0.12,0.38,NA,NA,7.8316,NA,7.9852,NA,NA,NA,NA,NA,NA,NA,NA,0.6052,NA,1.06052162230807,NA,"8"
"TBOND",1995-01-01,0.195,0.225,NA,NA,7.7158,NA,7.7633,NA,NA,NA,NA,NA,NA,NA,NA,0.2694,NA,-0.211513385029974,NA,"9"
"TBOND",1995-04-01,0.35,0.42,NA,NA,6.9745,NA,7.0445,NA,NA,NA,NA,NA,NA,NA,NA,0.7888,NA,1.75601187646908,NA,"10"
"TBOND",1995-07-01,0.17,0.45,NA,NA,6.4848,NA,6.5324,NA,NA,NA,NA,NA,NA,NA,NA,0.5597,NA,0.888164288079719,NA,"11"
"TBOND",1995-10-01,0.19,0.41,NA,NA,6.0995,NA,6.0985,NA,NA,NA,NA,NA,NA,NA,NA,0.4329,NA,0.407836596208175,NA,"12"
"TBOND",1996-01-01,0.27,0.5,NA,NA,5.7903,NA,5.7744,NA,NA,NA,NA,NA,NA,NA,NA,0.308199999999999,NA,-0.0645361417759082,NA,"13"
"TBOND",1996-04-01,0.17,0.35,NA,NA,6.5646,NA,6.5708,NA,NA,NA,NA,NA,NA,NA,NA,0.7902,NA,1.76131517906072,NA,"14"
"TBOND",1996-07-01,0.16,0.35,NA,NA,6.6979,NA,6.7289,NA,NA,NA,NA,NA,NA,NA,NA,0.1271,NA,-0.750556212737551,NA,"15"
"TBOND",1996-10-01,0.15,0.24,NA,NA,6.4609,NA,6.4765,NA,NA,NA,NA,NA,NA,NA,NA,0.268000000000001,NA,-0.216816687621613,NA,"16"
"TBOND",1997-01-01,0.14,0.415,NA,NA,6.4556,NA,6.4235,NA,NA,NA,NA,NA,NA,NA,NA,0.0209000000000001,NA,-1.15284959504637,NA,"17"
"TBOND",1997-04-01,0.2,0.36,NA,NA,6.8026,NA,6.8126,NA,NA,NA,NA,NA,NA,NA,NA,0.3791,NA,0.204038253757947,NA,"18"
"TBOND",1997-07-01,0.295,0.395,NA,NA,6.4244,NA,6.5475,NA,NA,NA,NA,NA,NA,NA,NA,0.388199999999999,NA,0.238509720603614,NA,"19"
"TBOND",1997-10-01,0.295,0.3,NA,NA,6.0714,NA,6.1953,NA,NA,NA,NA,NA,NA,NA,NA,0.476100000000001,NA,0.571481361893119,NA,"20"
"TBOND",1998-01-01,0.15,0.3,NA,NA,5.6303,NA,5.6637,NA,NA,NA,NA,NA,NA,NA,NA,0.565,NA,0.908241076462359,NA,"21"
"TBOND",1998-04-01,0.1,0.28,NA,NA,5.6958,NA,5.7615,NA,NA,NA,NA,NA,NA,NA,NA,0.0320999999999998,NA,-1.11042317431323,NA,"22"
"TBOND",1998-07-01,0.15,0.17,NA,NA,5.526,NA,5.5943,NA,NA,NA,NA,NA,NA,NA,NA,0.2355,NA,-0.339929069213297,NA,"23"
"TBOND",1998-10-01,0.28,0.4,NA,NA,4.7628,NA,4.7421,NA,NA,NA,NA,NA,NA,NA,NA,0.831499999999999,NA,1.91776260551414,NA,"24"
"TBOND",1999-01-01,0.15,0.25,NA,NA,4.8372,NA,4.8945,NA,NA,NA,NA,NA,NA,NA,NA,0.0951000000000004,NA,-0.871774557689357,NA,"25"
"TBOND",1999-04-01,0.2,0.3,NA,NA,5.3111,NA,5.3483,NA,NA,NA,NA,NA,NA,NA,NA,0.4166,NA,0.346091001748347,NA,"26"
"TBOND",1999-07-01,0.15,0.2,NA,NA,5.8634,NA,5.8831,NA,NA,NA,NA,NA,NA,NA,NA,0.5151,NA,0.719216219803135,NA,"27"
"TBOND",1999-10-01,0.15,0.3,NA,NA,6.0137,NA,6.0466,NA,NA,NA,NA,NA,NA,NA,NA,0.1306,NA,-0.737297956258445,NA,"28"
"TBOND",2000-01-01,0.175,0.38,NA,NA,6.5341,NA,6.57,NA,NA,NA,NA,NA,NA,NA,NA,0.4875,NA,0.614665397282198,NA,"29"
"TBOND",2000-04-01,0.29,0.37,NA,NA,6.3506,NA,6.5015,NA,NA,NA,NA,NA,NA,NA,NA,0.2194,NA,-0.400917049017175,NA,"30"
"TBOND",2000-07-01,0.15,0.3,NA,NA,6.0804,NA,6.0933,NA,NA,NA,NA,NA,NA,NA,NA,0.4211,NA,0.363137331507195,NA,"31"
"TBOND",2000-10-01,0.1,0.24,NA,NA,5.8139,NA,5.8474,NA,NA,NA,NA,NA,NA,NA,NA,0.2794,NA,-0.173632652232534,NA,"32"
"TBOND",2001-01-01,0.15,0.3,NA,NA,5.1197,NA,5.0581,NA,NA,NA,NA,NA,NA,NA,NA,0.7277,NA,1.52456059907672,NA,"33"
"TBOND",2001-04-01,0.25,0.42,NA,NA,5.0707,NA,5.0113,NA,NA,NA,NA,NA,NA,NA,NA,0.0126000000000008,NA,-1.18429060326824,NA,"34"
"TBOND",2001-07-01,0.15,0.3,NA,NA,5.1174,NA,5.1548,NA,NA,NA,NA,NA,NA,NA,NA,0.1061,NA,-0.830105751612176,NA,"35"
"TBOND",2001-10-01,0.17,0.38,NA,NA,4.4581,NA,4.3878,NA,NA,NA,NA,NA,NA,NA,NA,0.6967,NA,1.40713032740465,NA,"36"
"TBOND",2002-01-01,0.2,0.37,NA,NA,4.9794,NA,5.0188,NA,NA,NA,NA,NA,NA,NA,NA,0.5916,NA,1.00900382570355,NA,"37"
"TBOND",2002-04-01,0.18,0.35,NA,NA,5.2003,NA,5.2882,NA,NA,NA,NA,NA,NA,NA,NA,0.181500000000001,NA,-0.544485026319472,NA,"38"
"TBOND",2002-07-01,0.27,0.53,NA,NA,4.5424,NA,4.6297,NA,NA,NA,NA,NA,NA,NA,NA,0.7458,NA,1.59312472544008,NA,"39"
"TBOND",2002-10-01,0.19,0.38,NA,NA,4.0215,NA,4.1135,NA,NA,NA,NA,NA,NA,NA,NA,0.6082,NA,1.0718858421473,NA,"40"
"TBOND",2003-01-01,0.115,0.235,NA,NA,4.0314,NA,4.1678,NA,NA,NA,NA,NA,NA,NA,NA,0.0821000000000005,NA,-0.921019510326029,NA,"41"
"TBOND",2003-04-01,0.1,0.275,NA,NA,3.9869,NA,4.1831,NA,NA,NA,NA,NA,NA,NA,NA,0.1809,NA,-0.546757870287321,NA,"42"
"TBOND",2003-07-01,0.2,0.47,NA,NA,4.2003,NA,4.3645,NA,NA,NA,NA,NA,NA,NA,NA,0.0172000000000008,NA,-1.16686546618142,NA,"43"
"TBOND",2003-10-01,0.2,0.29,NA,NA,4.4041,NA,4.5112,NA,NA,NA,NA,NA,NA,NA,NA,0.0396000000000001,NA,-1.08201262471515,NA,"44"
"TBOND",2004-01-01,0.11,0.19,NA,NA,4.2337,NA,4.4443,NA,NA,NA,NA,NA,NA,NA,NA,0.2775,NA,-0.180829991464048,NA,"45"
"TBOND",2004-04-01,0.363,0.35,NA,NA,4.5262,NA,4.7476,NA,NA,NA,NA,NA,NA,NA,NA,0.0819000000000001,NA,-0.92177712498198,NA,"46"
"TBOND",2004-07-01,0.315,0.315,NA,NA,4.6677,NA,4.9116,NA,NA,NA,NA,NA,NA,NA,NA,0.0799000000000003,NA,-0.929353271541467,NA,"47"
"TBOND",2004-10-01,0.2,0.4285,NA,NA,4.3668,NA,4.6276,NA,NA,NA,NA,NA,NA,NA,NA,0.5448,NA,0.831721996211533,NA,"48"
"TBOND",2005-01-01,0.08,0.27,NA,NA,4.2793,NA,4.5122,NA,NA,NA,NA,NA,NA,NA,NA,0.3483,NA,0.08736559674183,NA,"49"
"TBOND",2005-04-01,0.185,0.3,NA,NA,4.4309,NA,4.658,NA,NA,NA,NA,NA,NA,NA,NA,0.0812999999999997,NA,-0.924049968949827,NA,"50"
"TBOND",2005-07-01,0.1,0.35,NA,NA,4.3555,NA,4.6067,NA,NA,NA,NA,NA,NA,NA,NA,0.3025,NA,-0.086128159470446,NA,"51"
"TBOND",2005-10-01,0.15,0.21,NA,NA,4.6121,NA,4.8935,NA,NA,NA,NA,NA,NA,NA,NA,0.00539999999999985,NA,-1.2115647308824,NA,"52"
"TBOND",2006-01-01,0.15,0.33,NA,NA,4.6326,NA,4.8315,NA,NA,NA,NA,NA,NA,NA,NA,0.2609,NA,-0.243712007907797,NA,"53"
"TBOND",2006-04-01,0.098,0.15,NA,NA,5.0812,NA,5.2308,NA,NA,NA,NA,NA,NA,NA,NA,0.2497,NA,-0.286138428640932,NA,"54"
"TBOND",2006-07-01,0.2167,0.34,NA,NA,5.1632,NA,5.2606,NA,NA,NA,NA,NA,NA,NA,NA,0.0676000000000005,NA,-0.975946572882317,NA,"55"
"TBOND",2006-10-01,0.1101,0.26,NA,NA,4.7987,NA,4.8909,NA,NA,NA,NA,NA,NA,NA,NA,0.4619,NA,0.517690721320752,NA,"56"
"TBOND",2007-01-01,0.08,0.25,NA,NA,4.7742,NA,4.8224,NA,NA,NA,NA,NA,NA,NA,NA,0.1167,NA,-0.789952174846888,NA,"57"
"TBOND",2007-04-01,0.11,0.2,NA,NA,4.6965,NA,4.7599,NA,NA,NA,NA,NA,NA,NA,NA,0.1259,NA,-0.755101900673244,NA,"58"
"TBOND",2007-07-01,0.14,0.18,NA,NA,4.8881,NA,4.9465,NA,NA,NA,NA,NA,NA,NA,NA,0.1282,NA,-0.746389332129833,NA,"59"
"TBOND",2007-10-01,0.0974,0.35,NA,NA,4.4661,NA,4.5121,NA,NA,NA,NA,NA,NA,NA,NA,0.4804,NA,0.587770076996018,NA,"60"
"TBOND",2008-01-01,0.15,0.38,NA,NA,3.7044,NA,3.6941,NA,NA,NA,NA,NA,NA,NA,NA,0.8077,NA,1.82760646145624,NA,"61"
"TBOND",2008-04-01,0.1433,0.38,NA,NA,3.7286,NA,3.7766,NA,NA,NA,NA,NA,NA,NA,NA,0.0345,NA,-1.10133179844185,NA,"62"
"TBOND",2008-07-01,0.15,0.3,NA,NA,4.0127,NA,4.0668,NA,NA,NA,NA,NA,NA,NA,NA,0.2361,NA,-0.337656225245452,NA,"63"
"TBOND",2008-10-01,0.14,0.3,NA,NA,3.7743,NA,3.74,NA,NA,NA,NA,NA,NA,NA,NA,0.2925,NA,-0.124008892267889,NA,"64"
"TBOND",2009-01-01,0.3731,0.3983,NA,NA,2.7097,NA,2.8562,NA,NA,NA,NA,NA,NA,NA,NA,1.0303,NA,2.67083157352726,NA,"65"
"TBOND",2009-04-01,0.24,0.2301,NA,NA,3.0049,NA,3.0981,NA,NA,NA,NA,NA,NA,NA,NA,0.1487,NA,-0.668733829895078,NA,"66"
"TBOND",2009-07-01,0.1318,0.3173,NA,NA,3.6352,NA,3.762,NA,NA,NA,NA,NA,NA,NA,NA,0.5371,NA,0.802553831957503,NA,"67"
"TBOND",2009-10-01,0.145,0.245,NA,NA,3.4839,NA,3.5712,NA,NA,NA,NA,NA,NA,NA,NA,0.2781,NA,-0.178557147496202,NA,"68"
"TBOND",2010-01-01,0.13,0.2349,NA,NA,3.654,NA,3.7649,NA,NA,NA,NA,NA,NA,NA,NA,0.0827999999999998,NA,-0.918367859030211,NA,"69"
"TBOND",2010-04-01,0.126,0.228,NA,NA,3.7796,NA,3.8911,NA,NA,NA,NA,NA,NA,NA,NA,0.0146999999999999,NA,-1.17633564938078,NA,"70"
"TBOND",2010-07-01,0.25,0.321,NA,NA,3.1652,NA,3.3448,NA,NA,NA,NA,NA,NA,NA,NA,0.7259,NA,1.51774206717317,NA,"71"
"TBOND",2010-10-01,0.1862,0.2965,NA,NA,2.5693,NA,2.6598,NA,NA,NA,NA,NA,NA,NA,NA,0.7755,NA,1.70563050184848,NA,"72"
"TBOND",2011-01-01,0.1324,0.2999,NA,NA,3.4153,NA,3.5404,NA,NA,NA,NA,NA,NA,NA,NA,0.7555,NA,1.6298690362536,NA,"73"
"TBOND",2011-04-01,0.11,0.2356,NA,NA,3.4673,NA,3.6602,NA,NA,NA,NA,NA,NA,NA,NA,0.0731000000000002,NA,-0.955112169843727,NA,"74"
"TBOND",2011-07-01,0.4257,0.6,NA,NA,2.976,NA,3.1728,NA,NA,NA,NA,NA,NA,NA,NA,0.6842,NA,1.35977941140785,NA,"75"
"TBOND",2011-10-01,0.1762,0.25,NA,NA,2.2925,NA,2.4213,NA,NA,NA,NA,NA,NA,NA,NA,0.8803,NA,2.10262058156565,NA,"76"
"TBOND",2012-01-01,0.2129,0.2267,NA,NA,2.0574,NA,2.1735,NA,NA,NA,NA,NA,NA,NA,NA,0.3639,NA,0.146459539905837,NA,"77"
"TBOND",2012-04-01,0.19,0.206,NA,NA,2.1055,NA,2.248,NA,NA,NA,NA,NA,NA,NA,NA,0.0680000000000001,NA,-0.974431343570422,NA,"78"
"TBOND",2012-07-01,0.1611,0.28,NA,NA,1.6191,NA,1.7512,NA,NA,NA,NA,NA,NA,NA,NA,0.6289,NA,1.15029895903801,NA,"79"
"TBOND",2012-10-01,0.1,0.1737,NA,NA,1.759,NA,1.8402,NA,NA,NA,NA,NA,NA,NA,NA,0.00779999999999981,NA,-1.20247335501101,NA,"80"
"TBOND",2013-01-01,0.1416,0.1764,NA,NA,1.9072,NA,1.9978,NA,NA,NA,NA,NA,NA,NA,NA,0.0669999999999999,NA,-0.978219416850166,NA,"81"
"TBOND",2013-04-01,0.15,0.2644,NA,NA,1.8738,NA,2.0183,NA,NA,NA,NA,NA,NA,NA,NA,0.124,NA,-0.762299239904756,NA,"82"
"TBOND",2013-07-01,0.144,0.25,NA,NA,2.5413,NA,2.6165,NA,NA,NA,NA,NA,NA,NA,NA,0.523,NA,0.749141998713112,NA,"83"
"TBOND",2013-10-01,0.14,0.19,NA,NA,2.7319,NA,2.8667,NA,NA,NA,NA,NA,NA,NA,NA,0.1154,NA,-0.794876670110554,NA,"84"
"TBOND",2014-01-01,0.14,0.19,NA,NA,2.8554,NA,2.9929,NA,NA,NA,NA,NA,NA,NA,NA,0.0112999999999999,NA,-1.18921509853191,NA,"85"
"TBOND",2014-04-01,0.1117,0.24,NA,NA,2.7726,NA,2.9341,NA,NA,NA,NA,NA,NA,NA,NA,0.2203,NA,-0.397507783065406,NA,"86"
"TBOND",2014-07-01,0.1356,0.3,NA,NA,2.6624,NA,2.859,NA,NA,NA,NA,NA,NA,NA,NA,0.2717,NA,-0.202800816486563,NA,"87"
"TBOND",2014-10-01,0.23,0.3317,NA,NA,2.5188,NA,2.6874,NA,NA,NA,NA,NA,NA,NA,NA,0.3402,NA,0.0566822031759025,NA,"88"
"TBOND",2015-01-01,0.3,0.2793,NA,NA,2.0927,NA,2.2773,NA,NA,NA,NA,NA,NA,NA,NA,0.5947,NA,1.02074685287076,NA,"89"
"TBOND",2015-04-01,0.104,0.17,NA,NA,2.1085,NA,2.2955,NA,NA,NA,NA,NA,NA,NA,NA,0.1688,NA,-0.592593556972223,NA,"90"
"TBOND",2015-07-01,0.1769,0.2274,NA,NA,2.3814,NA,2.5505,NA,NA,NA,NA,NA,NA,NA,NA,0.0859000000000001,NA,-0.906624831863003,NA,"91"
"TBOND",2015-10-01,0.12,0.3,NA,NA,2.3079,NA,2.5038,NA,NA,NA,NA,NA,NA,NA,NA,0.2426,NA,-0.313033748927114,NA,"92"
"TBOND",2016-01-01,0.28,0.34,NA,NA,2.1391,NA,2.3071,NA,NA,NA,NA,NA,NA,NA,NA,0.3647,NA,0.149489998529632,NA,"93"
"TBOND",2016-04-01,0.135,0.2693,NA,NA,1.9387,NA,2.1525,NA,NA,NA,NA,NA,NA,NA,NA,0.3684,NA,0.163505869664685,NA,"94"
"TBOND",2016-07-01,0.1208,0.27,NA,NA,1.6158,NA,1.8129,NA,NA,NA,NA,NA,NA,NA,NA,0.5367,NA,0.801038602645605,NA,"95"
"TBOND",2016-10-01,0.0994,0.1556,NA,NA,1.7926,NA,1.9301,NA,NA,NA,NA,NA,NA,NA,NA,0.0203,NA,-1.15512243901421,NA,"96"
"TBOND",2017-01-01,0.16,0.1613,NA,NA,2.4322,NA,2.5749,NA,NA,NA,NA,NA,NA,NA,NA,0.5021,NA,0.669971267166462,NA,"97"
"TBOND",2017-04-01,0.1855,0.24,NA,NA,2.4639,NA,2.6156,NA,NA,NA,NA,NA,NA,NA,NA,0.111,NA,-0.81154419254143,NA,"98"
"TBOND",2017-07-01,0.127,0.2528,NA,NA,2.3781,NA,2.5361,NA,NA,NA,NA,NA,NA,NA,NA,0.2375,NA,-0.332352922653808,NA,"99"
"TBOND",2017-10-01,0.12,0.1863,NA,NA,2.4282,NA,2.5721,NA,NA,NA,NA,NA,NA,NA,NA,0.1079,NA,-0.823287219708635,NA,"100"
"TBOND",2018-01-01,0.0649,0.1628,NA,NA,2.7111,NA,2.8628,NA,NA,NA,NA,NA,NA,NA,NA,0.139,NA,-0.705478140708595,NA,"101"
"TBOND",2018-04-01,0.1,0.2,NA,NA,2.949,NA,3.1055,NA,NA,NA,NA,NA,NA,NA,NA,0.0861999999999998,NA,-0.905488409879081,NA,"102"
"TBOND",2018-07-01,0.0999,0.16,NA,NA,3.0254,NA,3.1339,NA,NA,NA,NA,NA,NA,NA,NA,0.0801000000000003,NA,-0.928595656885518,NA,"103"
"TBOND",2018-10-01,0.1282,0.2279,NA,NA,3.1512,NA,3.2647,NA,NA,NA,NA,NA,NA,NA,NA,0.0172999999999996,NA,-1.16648665885345,NA,"104"
"TBOND",2019-01-01,0.22,0.3101,NA,NA,2.8402,NA,2.8902,NA,NA,NA,NA,NA,NA,NA,NA,0.4245,NA,0.376016780658325,NA,"105"
"TBOND",2019-04-01,0.1085,0.0801,NA,NA,2.5938,NA,2.6532,NA,NA,NA,NA,NA,NA,NA,NA,0.2964,NA,-0.109235406476885,NA,"106"
"TBOND",2019-07-01,0.2835,0.3,NA,NA,2.0869,NA,2.1298,NA,NA,NA,NA,NA,NA,NA,NA,0.5663,NA,0.913165571726029,NA,"107"
"TBOND",2019-10-01,0.09,0.1174,NA,NA,1.7723,NA,1.8318,NA,NA,NA,NA,NA,NA,NA,NA,0.3575,NA,0.122215870915475,NA,"108"
"TBOND",2020-01-01,0.1298,0.1531,NA,NA,1.7607,NA,1.8495,NA,NA,NA,NA,NA,NA,NA,NA,0.0711000000000002,NA,-0.962688316403215,NA,"109"
"TBOND",2020-04-01,0.055,0.1412,NA,NA,0.7304,NA,0.788,NA,NA,NA,NA,NA,NA,NA,NA,1.1191,NA,3.00721248076853,NA,"110"
"TBOND",2020-07-01,0.13,0.2246,NA,NA,0.6751,NA,0.7723,NA,NA,NA,NA,NA,NA,NA,NA,0.1129,NA,-0.804346853309915,NA,"111"
"TBOND",2020-10-01,0.1296,0.205,NA,NA,0.7951,NA,0.8467,NA,NA,NA,NA,NA,NA,NA,NA,0.0228,NA,-1.14565225581485,NA,"112"
"TBOND",2021-01-01,0.1474,0.195,NA,NA,1.0901,NA,1.2043,NA,NA,NA,NA,NA,NA,NA,NA,0.2434,NA,-0.310003290303319,NA,"113"
"TBOND",2021-04-01,0.17,0.2016,NA,NA,1.6871,NA,1.8238,NA,NA,NA,NA,NA,NA,NA,NA,0.4828,NA,0.596861452867402,NA,"114"
"TBOND",2021-07-01,0.1761,0.25,NA,NA,1.4219,NA,1.5739,NA,NA,NA,NA,NA,NA,NA,NA,0.4019,NA,0.29040632453611,NA,"115"
"TBOND",2021-10-01,0.1,0.1885,NA,NA,1.6136,NA,1.7296,NA,NA,NA,NA,NA,NA,NA,NA,0.0396999999999998,NA,-1.08163381738718,NA,"116"
"TBOND",2022-01-01,0.14,0.2527,NA,NA,1.8214,NA,1.9952,NA,NA,NA,NA,NA,NA,NA,NA,0.0917999999999999,NA,-0.884275199512514,NA,"117"
"TBOND",2022-04-01,0.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118"
"UNEMP",1993-01-01,0.1,0.1,7,7,7.1455,7,7.0182,0,0.1455,-0.883603657929992,0.438870922409935,0.1455,0.0182000000000002,0.842164010414964,-1.08304827713304,0.200699999999999,0.3,0.285760537422735,1.0574621709246,"1"
"UNEMP",1993-04-01,0.1,0.15,7,7,6.9583,7,6.8444,0,0.0416999999999996,-0.883603657929992,-0.739347159058941,0.0416999999999996,0.1556,-0.597714500803305,0.171631525356759,0.0598999999999998,0,-0.62966482832946,-1.09092616367538,"2"
"UNEMP",1993-07-01,0.1,0.2,6.7,6.8,6.9029,6.7,6.8071,0.0999999999999996,0.2029,0.731258199666194,1.09040963027422,0.1029,0.1071,0.251231211013247,-0.271250355434764,0.0584999999999996,0.2,-0.638767069182112,0.34133272605794,"3"
"UNEMP",1993-10-01,0.1,0.2,6.5,6.6,6.7059,6.5,6.6312,0.0999999999999996,0.2059,0.731258199666194,1.12446217598141,0.1059,0.1312,0.292846196886609,-0.0511791528146474,0.1012,0.100000000000001,-0.36114872317629,-0.374796718808715,"4"
"UNEMP",1994-01-01,0.1,0.2,6.6,6.5,6.6696,6.6,6.5393,0.0999999999999996,0.0696000000000003,0.731258199666194,-0.42265848398204,0.1696,0.0606999999999998,1.17647106359762,-0.694955907367276,0.0384000000000002,0,-0.769449241423721,-1.09092616367538,"5"
"UNEMP",1994-04-01,0.1,0.3,6.2,6.3,6.4441,6.3,6.3441,0.0999999999999996,0.2441,0.731258199666194,1.55806459131966,0.1441,0.0441000000000003,0.822743683674059,-0.846540221205195,0.0952000000000002,0.3,-0.400158326830505,1.0574621709246,"6"
"UNEMP",1994-07-01,0,0.1,6,6.1,6.0966,6,6.0379,0.0999999999999996,0.0965999999999996,0.731258199666194,-0.116185572617314,0.00340000000000007,0.0378999999999996,-1.12899915378653,-0.903156049265149,0.2475,0.2,0.590035445925604,0.34133272605794,"7"
"UNEMP",1994-10-01,0.1,0.2,5.6,5.6,5.8407,5.5,5.8,0,0.2407,-0.883603657929992,1.51947170618486,0.2407,0.3,2.16274622879626,1.49023242404328,0.1972,0.4,0.263004935291112,1.77359161579126,"8"
"UNEMP",1995-01-01,0.1,0.3,5.5,5.5,5.5345,5.5,5.4655,0,0.0345000000000004,-0.883603657929992,-0.821073268756195,0.0345000000000004,0.0345000000000004,-0.697590466899359,-0.934203438846403,0.265499999999999,0,0.707064256888235,-1.09092616367538,"9"
"UNEMP",1995-04-01,0.2,0.2,5.7,5.8,5.6186,6,5.6176,0.0999999999999996,0.0814000000000004,0.731258199666194,-0.288718470867082,0.1814,0.3824,1.34015667469951,2.24267504213032,0.1531,0.3,-0.0237156515673491,1.0574621709246,"10"
"UNEMP",1995-07-01,0.1,0.2,5.6,5.7,5.7388,5.8,5.7347,0.100000000000001,0.138800000000001,0.731258199666208,0.362820236997211,0.0388000000000002,0.0652999999999997,-0.637942320480879,-0.652950615580864,0.1212,0.3,-0.231116710995583,1.0574621709246,"11"
"UNEMP",1995-10-01,0.1,0.1,5.5,5.6,5.6045,5.6,5.6477,0.0999999999999996,0.1045,0.731258199666194,-0.0265138689217035,0.00450000000000017,0.0477000000000007,-1.11374032563296,-0.813666514589737,0.1302,0.2,-0.172602305514262,0.34133272605794,"12"
"UNEMP",1996-01-01,0.1,0.25,5.6,5.6,5.7517,5.6,5.7706,0,0.1517,-0.883603657929992,0.509246183538131,0.1517,0.1706,0.928168314553239,0.308605302921153,0.103999999999999,0,-0.342944241470999,-1.09092616367538,"13"
"UNEMP",1996-04-01,0.1,0.1,5.4,5.5,5.5325,5.5,5.535,0.0999999999999996,0.132499999999999,0.731258199666194,0.291309891012091,0.0324999999999998,0.0350000000000001,-0.725333790814941,-0.929637646260926,0.2381,0.0999999999999996,0.528920400200668,-0.374796718808721,"14"
"UNEMP",1996-07-01,0.15,0.2,5.3,5.3,5.4232,5.4,5.4205,0,0.1232,-0.883603657929992,0.185746999319798,0.1232,0.0204999999999993,0.532825948756314,-1.06204563123984,0.111800000000001,0.2,-0.292231756720513,0.34133272605794,"15"
"UNEMP",1996-10-01,0.1,0.2,5.3,5.3,5.2361,5.2,5.275,0,0.0638999999999994,-0.883603657929992,-0.487358320825717,0.0638999999999994,0.0750000000000002,-0.289763605340443,-0.564374239422554,0.184399999999999,0.100000000000001,0.179784447495455,-0.374796718808715,"16"
"UNEMP",1997-01-01,0.1,0.2,5.3,5.3,5.3237,5.1,5.3053,0,0.0236999999999998,-0.883603657929992,-0.943662433302096,0.0236999999999998,0.2053,-0.847404416043464,0.625471308353439,0.0486999999999993,0.0999999999999996,-0.702482755150661,-0.374796718808721,"17"
"UNEMP",1997-04-01,0.1,0.3,4.9,4.9,5.04,4.8,5.0475,0,0.14,-0.883603657929992,0.376441255280076,0.14,0.2475,0.76586986964713,1.01082420256792,0.2653,0.199999999999999,0.705763936766431,0.341332726057934,"18"
"UNEMP",1997-07-01,0.1,0.2,4.9,4.8,4.8656,4.7,4.8861,0.100000000000001,0.0344000000000007,0.731258199666208,-0.822208353613099,0.0655999999999999,0.1861,-0.266181780012199,0.450144873071016,0.181900000000001,0,0.163530445972876,-1.09092616367538,"19"
"UNEMP",1997-10-01,0.1,0.2,4.7,4.6,4.7763,4.6,4.7684,0.100000000000001,0.0762999999999998,0.731258199666208,-0.346607798569316,0.1763,0.1684,1.2694111987148,0.288515815545041,0.1098,0.100000000000001,-0.305234957938588,-0.374796718808715,"20"
"UNEMP",1998-01-01,0.1,0.3,4.7,4.6,4.6812,4.6,4.6781,0.100000000000001,0.0188000000000006,0.731258199666208,-0.999281591290502,0.0811999999999999,0.0781000000000001,-0.0497838534707254,-0.536066325392582,0.0872000000000002,0,-0.452171131702789,-1.09092616367538,"21"
"UNEMP",1998-04-01,0.2,0.3,4.4,4.3,4.5241,4.3,4.5621,0.100000000000001,0.124099999999999,0.731258199666208,0.195962763031952,0.2241,0.2621,1.932476640297,1.14414534606393,0.154,0.3,-0.0178642110192193,1.0574621709246,"22"
